asin,title,category,price,image_url,amazon_url,features,description,slug
B07Q1TKTP9,"Capstar (nitenpyram) Cat Flea Treatment, Fast-Acting Oral Flea Treatment for Cats 2-25 lbs, Vet-Recommended Medication Tablets Start Killing in 30 Minutes, 6 Doses",Health,42.98,https://m.media-amazon.com/images/I/71eLQZz-o+L._AC_UL320_.jpg,https://www.amazon.com/dp/B07Q1TKTP9?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Capstar (nitenpyram) Cat Flea Treatment, Fast-Acting Oral Flea Treatment for Cats 2-25 lbs, Vet-Recommended Medication Tablets Start Killing in 30 Minutes, 6 Doses — a top-rated health pick for cat parents. Order on Amazon with fast shipping.",capstar-nitenpyram-cat-flea-treatment-fast-acting-oral-flea-treatment-for-cats-2
B0D31SZC4L,"Bedsure ComfyFleece™ Cute Cat Couch for Pets - As Seen on TV on Good Day New York, Fluffy Cats beds for Indoor Cats with Removable Washable Cover, Supportive Pet Sofa, 24inch, Cream",Beds,39.99,https://m.media-amazon.com/images/I/81-U9aAoCDL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0D31SZC4L?tag=captaincatnip-20,"Supportive & Secure Design: Featured on Good Day New York, this three-sided pet couch features supportive higher sides that help anxious pets feel secure. The high backrest creates a comforting ""nest-like"" feeling, providing optimal head and neck support for both cats and dogs to relax fully.|Balanced Fluffy Comfort: Experience balanced comfort with our unique 2:1 mix of chopped foam and polyester fiber filling. This ensures the fuzzy cat bed remains fluffy and highly supportive without flattening over time. It's the perfect cat couch for pets of various sizes to enjoy restful naps.|Cozy Warmth& Stylish Home Decor :Made with super soft faux fur material, this cozy pet couch provides luxurious warmth for autumn and winter. Beyond a simple bed, its design seamlessly blends with your indoor furniture. It makes a beautiful gift for pet lovers and their furry friends.|Non-Slip Safety: Designed with an anti-slip bottom, this pet couch ensures your pet's safety and stability, preventing unwanted movement and providing a secure resting space for your furry companion.|Easy Maintenance: The Bedsure pet couch comes with an easy-to-remove cover, making deep cleaning a breeze. Simply machine wash and tumble dry to keep the bed fresh and hygienic for your pet.","Supportive & Secure Design: Featured on Good Day New York, this three-sided pet couch features supportive higher sides that help anxious pets feel secure. The high backrest creates a comforting ""nest-like"" feeling, providing optimal head and neck support for both cats and dogs to relax fully. Balanced Fluffy Comfort: Experience balanced comfort with our unique 2:1 mix of chopped foam and polyester fiber filling. This ensures the fuzzy cat bed remains fluffy and highly supportive without flattening over time. It's the perfect cat couch for pets of various sizes to enjoy restful naps.",bedsure-comfyfleecetm-cute-cat-couch-for-pets-as-seen-on-tv-on-good-day-new-york
B09V65VY5J,"ARM & Hammer Clump & Seal Slide Platinum Multi-Cat Clumping Cat Litter, Easy Clean Technology with No Scrubbing, 14-Day Odor Control, 27.5 lbs",Litter,26.99,https://m.media-amazon.com/images/I/81Gj3OKQQML._AC_UL320_.jpg,https://www.amazon.com/dp/B09V65VY5J?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"ARM & Hammer Clump & Seal Slide Platinum Multi-Cat Clumping Cat Litter, Easy Clean Technology with No Scrubbing, 14-Day Odor Control, 27.5 lbs — a top-rated litter pick for cat parents. Order on Amazon with fast shipping.",arm-hammer-clump-seal-slide-platinum-multi-cat-clumping-cat-litter-easy-clean-te-3
B082RCHPRN,"Blue Buffalo Baby Blue Natural Kitten Dry Cat Food, Healthy Growth Formula with DHA, Chicken and Brown Rice Recipe, 2-lb Bag",Food,9.99,https://m.media-amazon.com/images/I/71CuzsV0s5L._AC_UL320_.jpg,https://www.amazon.com/dp/B082RCHPRN?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Blue Buffalo Baby Blue Natural Kitten Dry Cat Food, Healthy Growth Formula with DHA, Chicken and Brown Rice Recipe, 2-lb Bag — a top-rated food pick for cat parents. Order on Amazon with fast shipping.",blue-buffalo-baby-blue-natural-kitten-dry-cat-food-healthy-growth-formula-with-d
B01N6IIMEM,"Temptations Cat Treats, Classic Crunchy and Soft Cat Treats, Shrimpy Shrimp Flavor, 6.3 oz. Pouch",Treats,3.98,https://m.media-amazon.com/images/I/81E+9XQ-zYL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N6IIMEM?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Temptations Cat Treats, Classic Crunchy and Soft Cat Treats, Shrimpy Shrimp Flavor, 6.3 oz. Pouch — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",temptations-cat-treats-classic-crunchy-and-soft-cat-treats-shrimpy-shrimp-flavor
B0GYMRP1HQ,"HoneyGuaridan RFID Automatic Cat Feeder with Collar Tag-Activated Personalized Meal, 4.6L 5G WiFi APP Control Cat Food Dispenser with 5000mah Battery,Multi-Pet Homes and Different Diets",Feeders,145.99,https://m.media-amazon.com/images/I/61cVxgLuEXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0GYMRP1HQ?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"HoneyGuaridan RFID Automatic Cat Feeder with Collar Tag-Activated Personalized Meal, 4.6L 5G WiFi APP Control Cat Food Dispenser with 5000mah Battery,Multi-Pet Homes and Different Diets — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.",honeyguaridan-rfid-automatic-cat-feeder-with-collar-tag-activated-personalized-m
B07JZ31KX9,"Henkelion Cat Carriers Dog Carrier Pet Carrier For Small / Medium Cats Dogs Puppies (Up To 15lbs), TSA Airline Approved Small Dog Carrier Soft Sided, Collapsible Waterproof Travel Puppy Carrier - Grey",Carriers,23.48,https://m.media-amazon.com/images/I/813v3252ylL._AC_UL320_.jpg,https://www.amazon.com/dp/B07JZ31KX9?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Henkelion Cat Carriers Dog Carrier Pet Carrier For Small / Medium Cats Dogs Puppies (Up To 15lbs), TSA Airline Approved Small Dog Carrier Soft Sided, Collapsible Waterproof Travel Puppy Carrier - Grey — a top-rated carriers pick for cat parents. Order on Amazon with fast shipping.",henkelion-cat-carriers-dog-carrier-pet-carrier-for-small-medium-cats-dogs-puppie
B0D4VDDQV3,"EHEYCIGA Cardboard Cat Scratcher for Indoor Cats, 26.8 Inch L Shaped Vertical Cat Scratching Board with Ball Cat Toy, Large Cat Scratcher Pad, Brown",Scratchers,19.99,https://m.media-amazon.com/images/I/81+-Vfdjn2L._AC_SL1500_.jpg,https://www.amazon.com/dp/B0D4VDDQV3?tag=captaincatnip-20,"HIGH QUALITY MATERIALS: The surface of the cat scratching board is made of non-toxic and high-density corrugated paper, which is durable enough to withstand cat scratching.|INNOVATIVE DESIGN: Our cat scratcher for indoor cats features an L-shaped design. Please place it against wall and sofa to protect your furniture. The L-shaped cat scratcher provides more scratching area for cats to scratch in a variety of positions.|MULTIFUNCTIONAL USE: Cats can scratch, relax and stretch on our cardboard cat scratcher. Our cat scratch pad also comes with a toy ball to play with. It provides a safe and comfortable environment for cats.|MULTIPLE SIZES: We offer three sizes of cat scratching pad for you to choose from. The smallest size is specially for kittens. No matter what size your cat is, it enables your cat to scratch and play to its heart's content!|EASY INSTALLATION: Our cat scratching board adopts a simple installation method and comes with instructions and necessary tools. We also provide an installation video so that you can install it quickly and easily.","HIGH QUALITY MATERIALS: The surface of the cat scratching board is made of non-toxic and high-density corrugated paper, which is durable enough to withstand cat scratching. INNOVATIVE DESIGN: Our cat scratcher for indoor cats features an L-shaped design. Please place it against wall and sofa to protect your furniture. The L-shaped cat scratcher provides more scratching area for cats to scratch in a variety of positions.",eheyciga-cardboard-cat-scratcher-for-indoor-cats-26-8-inch-l-shaped-vertical-cat
B095W1ZD24,"EGETOTA Cat Tunnel for Indoor Cats Large, with Play Ball S-Shape 5 Way Collapsible Interactive Peek Hole Pet Tube Toys, Puppy, Kitty, Kitten, Rabbit (Blue & Black)",Toys,20.99,https://m.media-amazon.com/images/I/714BN0Jy0wS._AC_SL1500_.jpg,https://www.amazon.com/dp/B095W1ZD24?tag=captaincatnip-20,"【Simple and Beautiful Design】Pop up cat tunnel, collapsible s-tunnel tube 5 way pet tunnel for easy storage, it's light and one peephole increased the flexibility of your pet free and better experience fun.|【Toys for Kittens Easy to Clean】If your pet accidentally uses the cat tunnel as a toilet, you can flush it with a water pipe and let it dry naturally, it's going to take on a new look if there is a smell, you can put some good smell products in the cat tunnel before drying.|【Suitable for Hiding】It's more suitable for cats, It's like a hunter hiding in the dark. If there are annoying mice in your house, the cat will suddenly appear in the cat tunnel to help you solve these problems.|【Pet Tunnel Size】The size of our products is suitable for all small animals, and the size is designed to make your pet's comfort reach the better level.|【Cat Tunnels Material 】Cat tunnels for indoor cats made of soft and smooth polyester, tear-resistant nylon durable construction, the fully-enclosed steel frame this can protect your pet, unlike other tents and beds that are vulnerable.","【Simple and Beautiful Design】Pop up cat tunnel, collapsible s-tunnel tube 5 way pet tunnel for easy storage, it's light and one peephole increased the flexibility of your pet free and better experience fun. 【Toys for Kittens Easy to Clean】If your pet accidentally uses the cat tunnel as a toilet, you can flush it with a water pipe and let it dry naturally, it's going to take on a new look if there is a smell, you can put some good smell products in the cat tunnel before drying.",egetota-cat-tunnel-for-indoor-cats-large-with-play-ball-s-shape-5-way-collapsibl
B0DKW6WCV6,"AirTag Cat Collars, Stretchy Collar with Apple AirTag Holder and Bell, Breakaway Ultra Design Elastic GPS Tracking Collars for Cats and Puppies, (7.5-12.5 Inch), Blue",Collars,9.50,https://m.media-amazon.com/images/I/71fjm08NwNL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DKW6WCV6?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"AirTag Cat Collars, Stretchy Collar with Apple AirTag Holder and Bell, Breakaway Ultra Design Elastic GPS Tracking Collars for Cats and Puppies, (7.5-12.5 Inch), Blue — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",airtag-cat-collars-stretchy-collar-with-apple-airtag-holder-and-bell-breakaway-u
B0FTG13B23,"Upgraded Catnip Spray for Cats with Silvervine–Natural Dual-Plant Formula,Loved by 9 Out of 10 Cats,Cat Nip Spray Refresh Toys&Training Aid for Indoor Cats",Catnip,15.99,https://m.media-amazon.com/images/I/61fxFnCMAlL._AC_SL1500_.jpg,https://www.amazon.com/dp/B0FTG13B23?tag=captaincatnip-20,"Enhanced Dual-Plant Formula – Made with premium catnip extract and silvervine, proven to attract cats more effectively than ordinary sprays|Loved by 9 Out of 10 Cats – Tested with real cats, 90% responded with excitement, playfulness, and relaxation|Refresh Toys & Cat Trees – Revive old toys, scratching posts, and cat furniture with just a few sprays, keeping your cat engaged and active|Training & Redirection Aid – Encourage cats to play and scratch in the right places, protecting your furniture from damage|Safe & Easy to Use – Non-toxic, natural formula suitable for cats and kittens of all ages. Convenient spray bottle for quick daily use","Enhanced Dual-Plant Formula – Made with premium catnip extract and silvervine, proven to attract cats more effectively than ordinary sprays Loved by 9 Out of 10 Cats – Tested with real cats, 90% responded with excitement, playfulness, and relaxation",upgraded-catnip-spray-for-cats-with-silvervinenatural-dual-plant-formula-loved-b
B0BGJHMJHW,"gonicc Dog & Cat Pets Nail Clippers and Trimmers - with Safety Guard to Avoid Overcutting, Free Nail File, Razor Sharp Blade - Professional Grooming Tool for Pets (for Medium to Small Dogs)",Grooming,11.99,https://m.media-amazon.com/images/I/815bgBJLVrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BGJHMJHW?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"gonicc Dog & Cat Pets Nail Clippers and Trimmers - with Safety Guard to Avoid Overcutting, Free Nail File, Razor Sharp Blade - Professional Grooming Tool for Pets (for Medium to Small Dogs) — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.",gonicc-dog-cat-pets-nail-clippers-and-trimmers-with-safety-guard-to-avoid-overcu-2
B0CQY8VLZS,"AMOSIJOY Cat Sill Window Perch Sturdy Hammock Window Seat with Cushion Bed Cover, Wood & Metal Frame for Large Cats, Easy to Adjust Cat Bed for Windowsill, Bedside, Drawer and Cabinet(Cushion Bed)",Furniture,23.99,https://m.media-amazon.com/images/I/71dYSjxuhdL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CQY8VLZS?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"AMOSIJOY Cat Sill Window Perch Sturdy Hammock Window Seat with Cushion Bed Cover, Wood & Metal Frame for Large Cats, Easy to Adjust Cat Bed for Windowsill, Bedside, Drawer and Cabinet(Cushion Bed) — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.",amosijoy-cat-sill-window-perch-sturdy-hammock-window-seat-with-cushion-bed-cover
B084YZWS2C,"YUNIQUE Cat Tree with Cat Condo and Big Hammock, Grey",Trees,39.99,https://m.media-amazon.com/images/I/81TkmI4iwRL._AC_UL320_.jpg,https://www.amazon.com/dp/B084YZWS2C?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"YUNIQUE Cat Tree with Cat Condo and Big Hammock, Grey — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",yunique-cat-tree-with-cat-condo-and-big-hammock-grey
B00LWLTXVS,Advantage II Small Cat Vet-Recommended Flea Treatment & Prevention | Cats 5-9 lbs. | 2-Month Supply,Health,33.58,https://m.media-amazon.com/images/I/71pW-l+SljL._AC_UL320_.jpg,https://www.amazon.com/dp/B00LWLTXVS?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Advantage II Small Cat Vet-Recommended Flea Treatment & Prevention | Cats 5-9 lbs. | 2-Month Supply — a top-rated health pick for cat parents. Order on Amazon with fast shipping.,advantage-ii-small-cat-vet-recommended-flea-treatment-prevention-cats-5-9-lbs-2
B08PQQ2FHQ,"Bedsure Calming Cat Beds for Indoor Cats - Small Cat Bed Washable 20 inches, Anti-Slip Round Fluffy Plush Faux Fur Pet Bed, Fits up to 15 lbs Pets, Camel",Beds,25.99,https://m.media-amazon.com/images/I/91BjbaxrEwL._AC_SL1500_.jpg,https://www.amazon.com/dp/B08PQQ2FHQ?tag=captaincatnip-20,"Oprah Daily Award-Winning Comfort:Recognized by Oprah Daily as the perfect donut dog bed for curl-up sleepers, this round calming pet bed is loved for its extra-fluffy faux fur, raised rim for furry heads, and cozy design that blends seamlessly into any home. Petite sizes (XS–M) are fully machine washable for added ease.|Donut Design for Calming Rest:The signature donut dog bed shape provides a soothing, secure space for pets, while the raised edge supports the head and neck. Its plush filling ensures long-lasting comfort, making this calming dog bed ideal for curl-up sleepers and anxious pets alike.|Sweet Daydreams, Sounder Nights:From lazy afternoon naps to overnight snoozes, this calming dog bed surrounds your pet in soft, supportive comfort. The round bed design helps them feel safe and secure, encouraging deeper, more restful sleep around the clock.|Pet-Safe & Thoughtful Details:Crafted with Standard 100 by OEKO-TEX(24.HCN.46956) certified materials, this calming dog bed is made from tested-safe fabrics gentle on pets. The sturdy, non-slip base keeps the round pet bed in place, so your furry friend can hop in and out with comfort.|Machine Washable:Designed to look as good as it feels, this donut pet bed comes in a range of neutral hues that blend seamlessly into any space. Smaller sizes (XS–M,XL) are fully washable, while larger sizes (L) feature a removable, machine-washable cover for easy cleaning with minimal effort.","Oprah Daily Award-Winning Comfort:Recognized by Oprah Daily as the perfect donut dog bed for curl-up sleepers, this round calming pet bed is loved for its extra-fluffy faux fur, raised rim for furry heads, and cozy design that blends seamlessly into any home. Petite sizes (XS–M) are fully machine washable for added ease. Donut Design for Calming Rest:The signature donut dog bed shape provides a soothing, secure space for pets, while the raised edge supports the head and neck. Its plush filling ensures long-lasting comfort, making this calming dog bed ideal for curl-up sleepers and anxious pets",bedsure-calming-cat-beds-for-indoor-cats-small-cat-bed-washable-20-inches-anti-s
